insertId,labels.authorization.k8s.io/decision,labels.authorization.k8s.io/reason,logName,operation.first,operation.id,operation.last,operation.producer,protoPayload.@type,protoPayload.authenticationInfo.principalEmail,protoPayload.authorizationInfo[0].permission,protoPayload.authorizationInfo[0].resource,protoPayload.methodName,protoPayload.requestMetadata.callerIp,protoPayload.requestMetadata.callerSuppliedUserAgent,protoPayload.resourceName,protoPayload.serviceName,protoPayload.status.code,protoPayload.status.message,receiveTimestamp,resource.labels.cluster_name,resource.labels.location,resource.labels.project_id,resource.type,timestamp,method_action,service_short,resource_type_short,callerIp_is_private,callerIp_first_octet,receiveTimestamp__year,receiveTimestamp__month,receiveTimestamp__day,receiveTimestamp__hour,receiveTimestamp__dow,receiveTimestamp__is_weekend,timestamp__year,timestamp__month,timestamp__day,timestamp__hour,timestamp__dow,timestamp__is_weekend
consolidated_event_990_748986,forbid,rbac: access denied,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_990_159029,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,service-account@company.iam.gserviceaccount.com,io.k8s.patch,apis/batch/v1/jobs,io.k8s.patch,248.104.195.87,"mozilla/5.0 (macintosh; intel mac os x 10_15_7) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36",apis/batch/v1/jobs,k8s.io,13,internal error,2024-04-04 15:00:38+00:00,staging-cluster,europe-west1,project123,k8s_cluster,2024-04-04 14:57:06+00:00,patch,k8s,k8s_cluster,1,248,2024,4,4,15,3,0,2024,4,4,14,3,0
consolidated_event_991_475439,forbid,rbac: access denied,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_991_722590,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,user@company.com,io.k8s.put,apis/apps/v1/deployments,io.k8s.put,183.206.54.121,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36 edg/115.0.1901.203",apis/apps/v1/deployments,k8s.io,0,ok,2024-09-20 09:26:26+00:00,test-cluster,us-west1,project123,k8s_cluster,2024-09-20 09:25:45+00:00,put,k8s,k8s_cluster,0,183,2024,9,20,9,4,0,2024,9,20,9,4,0
consolidated_event_992_584142,allow,unknown,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_992_348861,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,admin@company.com,io.k8s.patch,apis/v1/pods,io.k8s.patch,189.37.189.217,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/v1/pods,k8s.io,7,"forbidden: user ""admin@company.com"" cannot patch path ""apis/v1/pods""",2024-11-18 17:24:53+00:00,test-cluster,us-west1,project123,k8s_cluster,2024-11-18 17:24:26+00:00,patch,k8s,k8s_cluster,0,189,2024,11,18,17,0,0,2024,11,18,17,0,0
consolidated_event_993_170023,allow,unknown,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_993_995739,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,service-account@company.iam.gserviceaccount.com,io.k8s.get,global-protect/login.esp,io.k8s.get,146.136.73.115,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36 edg/115.0.1901.203",global-protect/login.esp,k8s.io,16,permission denied,2024-06-11 23:46:36+00:00,test-cluster,us-central1,project123,k8s_cluster,2024-06-11 23:43:30+00:00,get,k8s,k8s_cluster,0,146,2024,6,11,23,1,0,2024,6,11,23,1,0
consolidated_event_994_709266,allow,unknown,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_994_602332,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,system:anonymous,io.k8s.post,apis/v1/services,io.k8s.post,229.56.64.245,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/v1/services,k8s.io,13,internal error,2024-10-31 16:41:54+00:00,staging-cluster,europe-west1,project123,k8s_cluster,2024-10-31 16:39:10+00:00,post,k8s,k8s_cluster,0,229,2024,10,31,16,3,0,2024,10,31,16,3,0
consolidated_event_995_156732,allow,unknown,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_995_973026,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,admin@company.com,io.k8s.post,apis/networking.k8s.io/v1/networkpolicies,io.k8s.post,220.178.162.171,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/networking.k8s.io/v1/networkpolicies,k8s.io,13,internal error,2024-05-16 14:20:17+00:00,staging-cluster,europe-west1,project123,k8s_cluster,2024-05-16 14:18:06+00:00,post,k8s,k8s_cluster,0,220,2024,5,16,14,3,0,2024,5,16,14,3,0
consolidated_event_996_468053,forbid,rbac: access denied,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_996_720847,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,admin@company.com,io.k8s.delete,apis/v1/services,io.k8s.delete,108.235.150.95,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36",apis/v1/services,k8s.io,7,"forbidden: user ""admin@company.com"" cannot delete path ""apis/v1/services""",2024-03-09 03:07:07+00:00,staging-cluster,europe-west1,project123,k8s_cluster,2024-03-09 03:02:29+00:00,delete,k8s,k8s_cluster,0,108,2024,3,9,3,5,1,2024,3,9,3,5,1
consolidated_event_997_610714,allow,unknown,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_997_109315,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,user@company.com,io.k8s.put,apis/v1/pods,io.k8s.put,98.127.120.159,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36",apis/v1/pods,k8s.io,7,"forbidden: user ""user@company.com"" cannot put path ""apis/v1/pods""",2024-09-02 14:13:25+00:00,test-cluster,europe-west1,project123,k8s_cluster,2024-09-02 14:12:00+00:00,put,k8s,k8s_cluster,0,98,2024,9,2,14,0,0,2024,9,2,14,0,0
consolidated_event_998_123402,forbid,rbac: access denied,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_998_593968,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,admin@company.com,io.k8s.delete,apis/rbac.authorization.k8s.io/v1/roles,io.k8s.delete,193.92.72.203,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36",apis/rbac.authorization.k8s.io/v1/roles,k8s.io,13,internal error,2024-12-01 05:33:52+00:00,test-cluster,us-west1,project123,k8s_cluster,2024-12-01 05:32:27+00:00,delete,k8s,k8s_cluster,0,193,2024,12,1,5,6,1,2024,12,1,5,6,1
consolidated_event_999_318393,allow,unknown,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_999_761024,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,user@company.com,io.k8s.get,apis/batch/v1/jobs,io.k8s.get,13.64.149.252,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36 edg/115.0.1901.203",apis/batch/v1/jobs,k8s.io,13,internal error,2024-06-23 23:09:17+00:00,staging-cluster,europe-west1,project123,k8s_cluster,2024-06-23 23:04:35+00:00,get,k8s,k8s_cluster,0,13,2024,6,23,23,6,1,2024,6,23,23,6,1
consolidated_event_1000_852224,forbid,rbac: access denied,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_1000_538447,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,dev@company.com,io.k8s.patch,apis/networking.k8s.io/v1/networkpolicies,io.k8s.patch,239.158.208.194,"mozilla/5.0 (macintosh; intel mac os x 10_15_7) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36",apis/networking.k8s.io/v1/networkpolicies,k8s.io,7,"forbidden: user ""dev@company.com"" cannot patch path ""apis/networking.k8s.io/v1/networkpolicies""",2024-11-23 21:42:09+00:00,dev-cluster,us-west1,project123,k8s_cluster,2024-11-23 21:40:39+00:00,patch,k8s,k8s_cluster,0,239,2024,11,23,21,5,1,2024,11,23,21,5,1
consolidated_event_1001_750133,allow,unknown,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_1001_212553,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,service-account@company.iam.gserviceaccount.com,io.k8s.post,global-protect/login.esp,io.k8s.post,216.59.67.251,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,global-protect/login.esp,k8s.io,3,invalid argument,2024-04-04 21:09:06+00:00,test-cluster,asia-southeast1,project123,k8s_cluster,2024-04-04 21:04:17+00:00,post,k8s,k8s_cluster,0,216,2024,4,4,21,3,0,2024,4,4,21,3,0
consolidated_event_1002_122530,allow,unknown,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_1002_737955,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,system:anonymous,io.k8s.delete,apis/networking.k8s.io/v1/networkpolicies,io.k8s.delete,209.242.104.57,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/networking.k8s.io/v1/networkpolicies,k8s.io,3,invalid argument,2024-05-11 05:18:47+00:00,test-cluster,us-west1,project123,k8s_cluster,2024-05-11 05:16:31+00:00,delete,k8s,k8s_cluster,0,209,2024,5,11,5,5,1,2024,5,11,5,5,1
consolidated_event_1003_176535,allow,unknown,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_1003_521983,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,admin@company.com,io.k8s.patch,apis/v1/pods,io.k8s.patch,200.178.170.63,"mozilla/5.0 (macintosh; intel mac os x 10_15_7) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36",apis/v1/pods,k8s.io,0,ok,2024-06-11 15:08:29+00:00,nf-default,us-central1,project123,k8s_cluster,2024-06-11 15:04:28+00:00,patch,k8s,k8s_cluster,0,200,2024,6,11,15,1,0,2024,6,11,15,1,0
consolidated_event_1004_471354,forbid,rbac: access denied,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_1004_927923,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,service-account@company.iam.gserviceaccount.com,io.k8s.delete,apis/networking.k8s.io/v1/networkpolicies,io.k8s.delete,193.52.86.235,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/networking.k8s.io/v1/networkpolicies,k8s.io,0,ok,2024-08-16 16:25:44+00:00,test-cluster,asia-southeast1,project123,k8s_cluster,2024-08-16 16:22:42+00:00,delete,k8s,k8s_cluster,0,193,2024,8,16,16,4,0,2024,8,16,16,4,0
consolidated_event_1005_923902,forbid,rbac: access denied,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_1005_115477,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,system:anonymous,io.k8s.post,global-protect/login.esp,io.k8s.post,234.148.10.87,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36 edg/115.0.1901.203",global-protect/login.esp,k8s.io,7,"forbidden: user ""system:anonymous"" cannot post path ""global-protect/login.esp""",2024-02-28 16:07:08+00:00,staging-cluster,europe-west1,project123,k8s_cluster,2024-02-28 16:05:51+00:00,post,k8s,k8s_cluster,0,234,2024,2,28,16,2,0,2024,2,28,16,2,0
consolidated_event_1006_478341,forbid,rbac: access denied,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_1006_602277,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,system:anonymous,io.k8s.delete,apis/rbac.authorization.k8s.io/v1/roles,io.k8s.delete,108.165.18.5,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/rbac.authorization.k8s.io/v1/roles,k8s.io,13,internal error,2024-01-28 11:58:42+00:00,dev-cluster,us-central1,project123,k8s_cluster,2024-01-28 11:58:35+00:00,delete,k8s,k8s_cluster,0,108,2024,1,28,11,6,1,2024,1,28,11,6,1
consolidated_event_1007_609453,allow,unknown,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_1007_119219,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,admin@company.com,io.k8s.put,apis/networking.k8s.io/v1/networkpolicies,io.k8s.put,74.19.194.51,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36 edg/115.0.1901.203",apis/networking.k8s.io/v1/networkpolicies,k8s.io,7,"forbidden: user ""admin@company.com"" cannot put path ""apis/networking.k8s.io/v1/networkpolicies""",2024-04-22 21:57:16+00:00,test-cluster,us-central1,project123,k8s_cluster,2024-04-22 21:54:54+00:00,put,k8s,k8s_cluster,0,74,2024,4,22,21,0,0,2024,4,22,21,0,0
consolidated_event_1008_858749,allow,unknown,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_1008_460751,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,user@company.com,io.k8s.get,apis/apps/v1/deployments,io.k8s.get,185.120.94.79,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/apps/v1/deployments,k8s.io,13,internal error,2024-12-05 00:57:34+00:00,nf-default,asia-southeast1,project123,k8s_cluster,2024-12-05 00:54:44+00:00,get,k8s,k8s_cluster,0,185,2024,12,5,0,3,0,2024,12,5,0,3,0
consolidated_event_1009_581072,forbid,rbac: access denied,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_1009_293796,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,dev@company.com,io.k8s.put,apis/v1/pods,io.k8s.put,118.114.79.212,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36",apis/v1/pods,k8s.io,0,ok,2024-04-08 13:20:10+00:00,prod-cluster,us-central1,project123,k8s_cluster,2024-04-08 13:17:27+00:00,put,k8s,k8s_cluster,0,118,2024,4,8,13,0,0,2024,4,8,13,0,0
consolidated_event_1010_967668,allow,unknown,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_1010_363829,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,user@company.com,io.k8s.delete,global-protect/login.esp,io.k8s.delete,131.230.217.243,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,global-protect/login.esp,k8s.io,13,internal error,2024-07-08 06:46:41+00:00,dev-cluster,europe-west1,project123,k8s_cluster,2024-07-08 06:43:54+00:00,delete,k8s,k8s_cluster,0,131,2024,7,8,6,0,0,2024,7,8,6,0,0
consolidated_event_1011_138120,allow,unknown,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_1011_738235,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,system:anonymous,io.k8s.get,apis/batch/v1/jobs,io.k8s.get,52.18.10.176,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36 edg/115.0.1901.203",apis/batch/v1/jobs,k8s.io,7,"forbidden: user ""system:anonymous"" cannot get path ""apis/batch/v1/jobs""",2024-10-13 03:53:44+00:00,dev-cluster,asia-southeast1,project123,k8s_cluster,2024-10-13 03:49:27+00:00,get,k8s,k8s_cluster,0,52,2024,10,13,3,6,1,2024,10,13,3,6,1
consolidated_event_1012_370892,allow,unknown,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_1012_869677,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,user@company.com,io.k8s.post,apis/v1/services,io.k8s.post,144.243.135.202,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/v1/services,k8s.io,3,invalid argument,2024-08-06 11:08:03+00:00,staging-cluster,europe-west1,project123,k8s_cluster,2024-08-06 11:06:53+00:00,post,k8s,k8s_cluster,0,144,2024,8,6,11,1,0,2024,8,6,11,1,0
consolidated_event_1013_595326,allow,unknown,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_1013_661855,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,system:anonymous,io.k8s.put,apis/v1/services,io.k8s.put,155.24.217.212,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36",apis/v1/services,k8s.io,0,ok,2024-03-14 23:05:05+00:00,staging-cluster,asia-southeast1,project123,k8s_cluster,2024-03-14 23:01:19+00:00,put,k8s,k8s_cluster,0,155,2024,3,14,23,3,0,2024,3,14,23,3,0
consolidated_event_1014_987504,forbid,rbac: access denied,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_1014_939813,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,admin@company.com,io.k8s.delete,apis/v1/pods,io.k8s.delete,50.85.124.31,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/v1/pods,k8s.io,16,permission denied,2024-04-11 21:02:07+00:00,test-cluster,us-west1,project123,k8s_cluster,2024-04-11 21:01:38+00:00,delete,k8s,k8s_cluster,0,50,2024,4,11,21,3,0,2024,4,11,21,3,0
consolidated_event_1015_308447,allow,unknown,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_1015_242231,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,service-account@company.iam.gserviceaccount.com,io.k8s.patch,apis/v1/services,io.k8s.patch,155.112.229.142,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/v1/services,k8s.io,16,permission denied,2024-04-01 10:55:42+00:00,dev-cluster,asia-southeast1,project123,k8s_cluster,2024-04-01 10:52:51+00:00,patch,k8s,k8s_cluster,0,155,2024,4,1,10,0,0,2024,4,1,10,0,0
consolidated_event_1016_702879,forbid,rbac: access denied,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_1016_315773,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,user@company.com,io.k8s.post,apis/apps/v1/deployments,io.k8s.post,209.111.218.227,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/apps/v1/deployments,k8s.io,3,invalid argument,2024-07-21 01:44:10+00:00,prod-cluster,us-central1,project123,k8s_cluster,2024-07-21 01:41:14+00:00,post,k8s,k8s_cluster,0,209,2024,7,21,1,6,1,2024,7,21,1,6,1
consolidated_event_1017_199829,forbid,rbac: access denied,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_1017_682476,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,admin@company.com,io.k8s.delete,apis/batch/v1/jobs,io.k8s.delete,152.62.234.87,"mozilla/5.0 (macintosh; intel mac os x 10_15_7) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36",apis/batch/v1/jobs,k8s.io,3,invalid argument,2024-12-12 20:55:59+00:00,test-cluster,asia-southeast1,project123,k8s_cluster,2024-12-12 20:53:13+00:00,delete,k8s,k8s_cluster,0,152,2024,12,12,20,3,0,2024,12,12,20,3,0
consolidated_event_1018_999554,forbid,rbac: access denied,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_1018_456092,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,dev@company.com,io.k8s.get,apis/v1/pods,io.k8s.get,78.89.175.117,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36",apis/v1/pods,k8s.io,3,invalid argument,2024-08-01 04:06:25+00:00,staging-cluster,us-west1,project123,k8s_cluster,2024-08-01 04:02:35+00:00,get,k8s,k8s_cluster,0,78,2024,8,1,4,3,0,2024,8,1,4,3,0
consolidated_event_1019_143476,forbid,rbac: access denied,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_1019_622058,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,user@company.com,io.k8s.get,apis/apps/v1/deployments,io.k8s.get,64.238.210.226,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36 edg/115.0.1901.203",apis/apps/v1/deployments,k8s.io,13,internal error,2024-04-05 04:46:08+00:00,prod-cluster,asia-southeast1,project123,k8s_cluster,2024-04-05 04:45:05+00:00,get,k8s,k8s_cluster,0,64,2024,4,5,4,4,0,2024,4,5,4,4,0
consolidated_event_1020_665940,forbid,rbac: access denied,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_1020_737470,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,system:anonymous,io.k8s.patch,apis/networking.k8s.io/v1/networkpolicies,io.k8s.patch,19.3.25.8,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/networking.k8s.io/v1/networkpolicies,k8s.io,16,permission denied,2024-05-01 16:25:39+00:00,test-cluster,us-west1,project123,k8s_cluster,2024-05-01 16:21:14+00:00,patch,k8s,k8s_cluster,0,19,2024,5,1,16,2,0,2024,5,1,16,2,0
consolidated_event_1021_472653,allow,unknown,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_1021_522808,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,admin@company.com,io.k8s.patch,apis/apps/v1/deployments,io.k8s.patch,226.5.5.248,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36",apis/apps/v1/deployments,k8s.io,16,permission denied,2024-01-24 17:08:40+00:00,nf-default,europe-west1,project123,k8s_cluster,2024-01-24 17:07:55+00:00,patch,k8s,k8s_cluster,0,226,2024,1,24,17,2,0,2024,1,24,17,2,0
consolidated_event_1022_172606,allow,unknown,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_1022_446984,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,user@company.com,io.k8s.post,global-protect/login.esp,io.k8s.post,106.125.8.37,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,global-protect/login.esp,k8s.io,7,"forbidden: user ""user@company.com"" cannot post path ""global-protect/login.esp""",2024-04-10 05:49:07+00:00,staging-cluster,europe-west1,project123,k8s_cluster,2024-04-10 05:45:34+00:00,post,k8s,k8s_cluster,0,106,2024,4,10,5,2,0,2024,4,10,5,2,0
consolidated_event_1023_378499,allow,unknown,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_1023_786417,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,service-account@company.iam.gserviceaccount.com,io.k8s.get,apis/v1/pods,io.k8s.get,49.132.233.156,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36 edg/115.0.1901.203",apis/v1/pods,k8s.io,16,permission denied,2024-07-26 23:43:52+00:00,test-cluster,us-central1,project123,k8s_cluster,2024-07-26 23:41:11+00:00,get,k8s,k8s_cluster,0,49,2024,7,26,23,4,0,2024,7,26,23,4,0
consolidated_event_1024_756838,forbid,rbac: access denied,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_1024_232022,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,user@company.com,io.k8s.get,apis/networking.k8s.io/v1/networkpolicies,io.k8s.get,188.241.211.52,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/networking.k8s.io/v1/networkpolicies,k8s.io,13,internal error,2024-05-09 20:10:49+00:00,staging-cluster,europe-west1,project123,k8s_cluster,2024-05-09 20:10:32+00:00,get,k8s,k8s_cluster,0,188,2024,5,9,20,3,0,2024,5,9,20,3,0
consolidated_event_1025_311597,forbid,rbac: access denied,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_1025_450771,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,user@company.com,io.k8s.patch,apis/apps/v1/deployments,io.k8s.patch,31.129.35.64,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/apps/v1/deployments,k8s.io,0,ok,2024-09-05 01:48:42+00:00,prod-cluster,us-west1,project123,k8s_cluster,2024-09-05 01:44:27+00:00,patch,k8s,k8s_cluster,0,31,2024,9,5,1,3,0,2024,9,5,1,3,0
consolidated_event_1026_867076,allow,unknown,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_1026_761670,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,service-account@company.iam.gserviceaccount.com,io.k8s.post,apis/networking.k8s.io/v1/networkpolicies,io.k8s.post,208.252.54.70,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36 edg/115.0.1901.203",apis/networking.k8s.io/v1/networkpolicies,k8s.io,16,permission denied,2024-05-05 19:59:52+00:00,staging-cluster,us-west1,project123,k8s_cluster,2024-05-05 19:59:35+00:00,post,k8s,k8s_cluster,0,208,2024,5,5,19,6,1,2024,5,5,19,6,1
consolidated_event_1027_340824,forbid,rbac: access denied,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_1027_843530,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,system:anonymous,io.k8s.post,apis/batch/v1/jobs,io.k8s.post,140.86.203.206,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36 edg/115.0.1901.203",apis/batch/v1/jobs,k8s.io,0,ok,2024-11-02 09:51:46+00:00,nf-default,us-west1,project123,k8s_cluster,2024-11-02 09:50:03+00:00,post,k8s,k8s_cluster,0,140,2024,11,2,9,5,1,2024,11,2,9,5,1
consolidated_event_1028_805991,forbid,rbac: access denied,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_1028_635663,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,dev@company.com,io.k8s.post,apis/batch/v1/jobs,io.k8s.post,163.219.244.76,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36",apis/batch/v1/jobs,k8s.io,16,permission denied,2024-11-18 20:12:26+00:00,test-cluster,europe-west1,project123,k8s_cluster,2024-11-18 20:10:07+00:00,post,k8s,k8s_cluster,0,163,2024,11,18,20,0,0,2024,11,18,20,0,0
consolidated_event_1029_559391,forbid,rbac: access denied,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_1029_837601,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,admin@company.com,io.k8s.get,apis/networking.k8s.io/v1/networkpolicies,io.k8s.get,252.115.118.163,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/networking.k8s.io/v1/networkpolicies,k8s.io,3,invalid argument,2024-02-26 01:38:36+00:00,dev-cluster,asia-southeast1,project123,k8s_cluster,2024-02-26 01:36:31+00:00,get,k8s,k8s_cluster,1,252,2024,2,26,1,0,0,2024,2,26,1,0,0
consolidated_event_1030_601702,allow,unknown,projects/project123/logs/cloudaudit.googleapis.com%2factivity,True,operation_1030_655061,True,k8s.io,type.googleapis.com/google.cloud.audit.auditlog,service-account@company.iam.gserviceaccount.com,io.k8s.post,apis/v1/services,io.k8s.post,128.254.32.78,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/115.0.0.0 safari/537.36 edg/115.0.1901.203",apis/v1/services,k8s.io,0,ok,2024-02-24 21:45:50+00:00,dev-cluster,us-central1,project123,k8s_cluster,2024-02-24 21:40:55+00:00,post,k8s,k8s_cluster,0,128,2024,2,24,21,5,1,2024,2,24,21,5,1
