insertId,labels.authorization.k8s.io/decision,labels.authorization.k8s.io/reason,logName,operation.first,operation.id,operation.last,operation.producer,protoPayload.@type,protoPayload.authenticationInfo.principalEmail,protoPayload.authorizationInfo[0].permission,protoPayload.authorizationInfo[0].resource,protoPayload.methodName,protoPayload.requestMetadata.callerIp,protoPayload.requestMetadata.callerSuppliedUserAgent,protoPayload.resourceName,protoPayload.serviceName,protoPayload.status.code,protoPayload.status.message,receiveTimestamp,resource.labels.cluster_name,resource.labels.location,resource.labels.project_id,resource.type,timestamp
consolidated_event_769_812959,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_769_652422,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,io.k8s.patch,apis/v1/pods,io.k8s.patch,174.132.62.107,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/v1/pods,k8s.io,7,"forbidden: User ""system:anonymous"" cannot patch path ""apis/v1/pods""",2024-01-23T12:25:27.0000Z,test-cluster,europe-west1,project123,k8s_cluster,2024-01-23T12:20:50.0000Z
consolidated_event_770_910548,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_770_570214,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.post,apis/rbac.authorization.k8s.io/v1/roles,io.k8s.post,221.146.184.216,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/rbac.authorization.k8s.io/v1/roles,k8s.io,16,Permission denied,2024-03-02T05:46:45.0000Z,staging-cluster,asia-southeast1,project123,k8s_cluster,2024-03-02T05:46:05.0000Z
consolidated_event_771_110048,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_771_211105,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,io.k8s.patch,apis/rbac.authorization.k8s.io/v1/roles,io.k8s.patch,128.101.223.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",apis/rbac.authorization.k8s.io/v1/roles,k8s.io,7,"forbidden: User ""user@company.com"" cannot patch path ""apis/rbac.authorization.k8s.io/v1/roles""",2024-09-29T18:20:02.0000Z,staging-cluster,us-central1,project123,k8s_cluster,2024-09-29T18:16:55.0000Z
consolidated_event_772_844427,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_772_342294,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,io.k8s.post,apis/v1/services,io.k8s.post,2.156.48.213,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/v1/services,k8s.io,7,"forbidden: User ""system:anonymous"" cannot post path ""apis/v1/services""",2024-12-28T21:11:25.0000Z,nf-default,europe-west1,project123,k8s_cluster,2024-12-28T21:09:24.0000Z
consolidated_event_773_754195,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_773_719093,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,io.k8s.get,apis/networking.k8s.io/v1/networkpolicies,io.k8s.get,81.134.96.146,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/networking.k8s.io/v1/networkpolicies,k8s.io,3,Invalid argument,2024-11-09T04:57:34.0000Z,test-cluster,us-central1,project123,k8s_cluster,2024-11-09T04:56:08.0000Z
consolidated_event_774_109776,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_774_823010,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.put,apis/apps/v1/deployments,io.k8s.put,14.212.252.164,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/apps/v1/deployments,k8s.io,0,OK,2024-06-27T20:44:05.0000Z,dev-cluster,us-central1,project123,k8s_cluster,2024-06-27T20:44:01.0000Z
consolidated_event_775_961831,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_775_598871,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,io.k8s.get,apis/networking.k8s.io/v1/networkpolicies,io.k8s.get,63.18.243.165,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/networking.k8s.io/v1/networkpolicies,k8s.io,7,"forbidden: User ""admin@company.com"" cannot get path ""apis/networking.k8s.io/v1/networkpolicies""",2024-11-04T09:15:11.0000Z,prod-cluster,us-west1,project123,k8s_cluster,2024-11-04T09:13:27.0000Z
consolidated_event_776_200366,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_776_119765,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,io.k8s.delete,apis/batch/v1/jobs,io.k8s.delete,138.198.115.109,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/batch/v1/jobs,k8s.io,13,Internal error,2024-08-11T09:51:45.0000Z,staging-cluster,us-central1,project123,k8s_cluster,2024-08-11T09:49:47.0000Z
consolidated_event_777_738707,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_777_695117,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,io.k8s.patch,apis/networking.k8s.io/v1/networkpolicies,io.k8s.patch,96.93.134.66,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/networking.k8s.io/v1/networkpolicies,k8s.io,7,"forbidden: User ""dev@company.com"" cannot patch path ""apis/networking.k8s.io/v1/networkpolicies""",2024-01-09T22:40:02.0000Z,prod-cluster,europe-west1,project123,k8s_cluster,2024-01-09T22:36:19.0000Z
consolidated_event_778_710505,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_778_304683,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,io.k8s.delete,apis/batch/v1/jobs,io.k8s.delete,69.113.43.40,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/batch/v1/jobs,k8s.io,16,Permission denied,2024-07-25T08:25:24.0000Z,test-cluster,us-central1,project123,k8s_cluster,2024-07-25T08:22:32.0000Z
consolidated_event_779_403764,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_779_481857,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,io.k8s.patch,global-protect/login.esp,io.k8s.patch,127.91.227.63,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",global-protect/login.esp,k8s.io,0,OK,2024-04-30T16:31:28.0000Z,staging-cluster,us-west1,project123,k8s_cluster,2024-04-30T16:26:41.0000Z
consolidated_event_780_930171,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_780_310650,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,io.k8s.delete,apis/v1/services,io.k8s.delete,218.201.137.254,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/v1/services,k8s.io,13,Internal error,2024-12-12T02:04:22.0000Z,nf-default,europe-west1,project123,k8s_cluster,2024-12-12T02:00:22.0000Z
consolidated_event_781_890565,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_781_464618,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,io.k8s.get,apis/networking.k8s.io/v1/networkpolicies,io.k8s.get,241.224.56.51,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/networking.k8s.io/v1/networkpolicies,k8s.io,13,Internal error,2024-06-20T17:04:16.0000Z,nf-default,europe-west1,project123,k8s_cluster,2024-06-20T17:01:37.0000Z
consolidated_event_782_889060,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_782_895686,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,io.k8s.post,apis/networking.k8s.io/v1/networkpolicies,io.k8s.post,178.59.227.150,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/networking.k8s.io/v1/networkpolicies,k8s.io,16,Permission denied,2024-07-02T01:10:27.0000Z,staging-cluster,asia-southeast1,project123,k8s_cluster,2024-07-02T01:06:37.0000Z
consolidated_event_783_553320,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_783_563728,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,io.k8s.get,apis/apps/v1/deployments,io.k8s.get,135.248.70.64,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/apps/v1/deployments,k8s.io,7,"forbidden: User ""system:anonymous"" cannot get path ""apis/apps/v1/deployments""",2024-08-28T02:24:24.0000Z,test-cluster,asia-southeast1,project123,k8s_cluster,2024-08-28T02:23:28.0000Z
consolidated_event_784_678288,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_784_523578,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.patch,apis/batch/v1/jobs,io.k8s.patch,118.1.37.165,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/batch/v1/jobs,k8s.io,16,Permission denied,2024-07-29T17:17:15.0000Z,test-cluster,asia-southeast1,project123,k8s_cluster,2024-07-29T17:16:41.0000Z
consolidated_event_785_588898,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_785_976197,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,io.k8s.put,apis/apps/v1/deployments,io.k8s.put,98.222.154.168,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/apps/v1/deployments,k8s.io,7,"forbidden: User ""admin@company.com"" cannot put path ""apis/apps/v1/deployments""",2024-01-11T22:46:06.0000Z,test-cluster,us-west1,project123,k8s_cluster,2024-01-11T22:44:11.0000Z
consolidated_event_786_136507,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_786_818571,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,io.k8s.post,apis/apps/v1/deployments,io.k8s.post,168.2.196.50,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/apps/v1/deployments,k8s.io,13,Internal error,2024-02-29T03:32:21.0000Z,staging-cluster,us-west1,project123,k8s_cluster,2024-02-29T03:30:51.0000Z
consolidated_event_787_171770,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_787_232430,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,io.k8s.post,apis/networking.k8s.io/v1/networkpolicies,io.k8s.post,3.108.11.85,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/networking.k8s.io/v1/networkpolicies,k8s.io,0,OK,2024-04-04T07:15:36.0000Z,dev-cluster,asia-southeast1,project123,k8s_cluster,2024-04-04T07:11:26.0000Z
consolidated_event_788_536900,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_788_346060,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,io.k8s.delete,apis/apps/v1/deployments,io.k8s.delete,108.115.219.157,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/apps/v1/deployments,k8s.io,3,Invalid argument,2024-11-04T13:51:11.0000Z,nf-default,asia-southeast1,project123,k8s_cluster,2024-11-04T13:48:48.0000Z
consolidated_event_789_927866,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_789_311886,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,io.k8s.post,apis/networking.k8s.io/v1/networkpolicies,io.k8s.post,59.226.210.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",apis/networking.k8s.io/v1/networkpolicies,k8s.io,16,Permission denied,2024-11-27T23:16:08.0000Z,dev-cluster,us-west1,project123,k8s_cluster,2024-11-27T23:15:04.0000Z
consolidated_event_790_870636,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_790_558721,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,io.k8s.post,apis/batch/v1/jobs,io.k8s.post,119.83.176.63,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/batch/v1/jobs,k8s.io,0,OK,2024-07-10T02:12:26.0000Z,dev-cluster,us-west1,project123,k8s_cluster,2024-07-10T02:07:32.0000Z
consolidated_event_791_942499,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_791_659863,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,io.k8s.delete,apis/rbac.authorization.k8s.io/v1/roles,io.k8s.delete,57.126.154.26,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/rbac.authorization.k8s.io/v1/roles,k8s.io,16,Permission denied,2024-01-17T11:02:22.0000Z,prod-cluster,us-west1,project123,k8s_cluster,2024-01-17T10:58:54.0000Z
consolidated_event_792_314753,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_792_856712,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,io.k8s.patch,apis/rbac.authorization.k8s.io/v1/roles,io.k8s.patch,25.163.161.9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",apis/rbac.authorization.k8s.io/v1/roles,k8s.io,7,"forbidden: User ""admin@company.com"" cannot patch path ""apis/rbac.authorization.k8s.io/v1/roles""",2024-11-10T10:53:30.0000Z,test-cluster,us-west1,project123,k8s_cluster,2024-11-10T10:52:46.0000Z
consolidated_event_793_390259,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_793_902261,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.get,apis/batch/v1/jobs,io.k8s.get,188.35.85.83,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/batch/v1/jobs,k8s.io,16,Permission denied,2024-12-15T16:47:11.0000Z,staging-cluster,us-central1,project123,k8s_cluster,2024-12-15T16:46:13.0000Z
consolidated_event_794_273546,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_794_550050,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.post,global-protect/login.esp,io.k8s.post,6.63.231.192,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,global-protect/login.esp,k8s.io,16,Permission denied,2024-08-26T14:56:31.0000Z,staging-cluster,us-west1,project123,k8s_cluster,2024-08-26T14:53:22.0000Z
consolidated_event_795_924145,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_795_822081,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,io.k8s.put,apis/batch/v1/jobs,io.k8s.put,111.169.55.28,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/batch/v1/jobs,k8s.io,13,Internal error,2024-08-08T19:46:54.0000Z,nf-default,us-central1,project123,k8s_cluster,2024-08-08T19:43:36.0000Z
consolidated_event_796_577080,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_796_522817,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,io.k8s.get,apis/batch/v1/jobs,io.k8s.get,120.62.198.122,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/batch/v1/jobs,k8s.io,13,Internal error,2024-01-07T04:14:25.0000Z,nf-default,us-central1,project123,k8s_cluster,2024-01-07T04:14:14.0000Z
consolidated_event_797_292242,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_797_946688,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,io.k8s.post,apis/batch/v1/jobs,io.k8s.post,89.48.21.66,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",apis/batch/v1/jobs,k8s.io,0,OK,2024-05-17T09:42:58.0000Z,staging-cluster,europe-west1,project123,k8s_cluster,2024-05-17T09:40:48.0000Z
consolidated_event_798_437208,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_798_335088,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,io.k8s.put,apis/networking.k8s.io/v1/networkpolicies,io.k8s.put,100.40.107.115,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/networking.k8s.io/v1/networkpolicies,k8s.io,3,Invalid argument,2024-11-21T17:52:33.0000Z,nf-default,europe-west1,project123,k8s_cluster,2024-11-21T17:51:48.0000Z
consolidated_event_799_589598,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_799_876068,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,io.k8s.patch,apis/v1/pods,io.k8s.patch,105.204.28.191,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/v1/pods,k8s.io,3,Invalid argument,2024-05-29T03:25:02.0000Z,nf-default,us-central1,project123,k8s_cluster,2024-05-29T03:21:00.0000Z
consolidated_event_800_305272,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_800_412521,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,io.k8s.post,apis/v1/pods,io.k8s.post,126.99.6.118,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/v1/pods,k8s.io,7,"forbidden: User ""system:anonymous"" cannot post path ""apis/v1/pods""",2024-06-20T03:43:59.0000Z,dev-cluster,us-west1,project123,k8s_cluster,2024-06-20T03:40:23.0000Z
consolidated_event_801_630747,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_801_265973,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.delete,apis/v1/pods,io.k8s.delete,142.238.95.133,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/v1/pods,k8s.io,3,Invalid argument,2024-02-21T12:10:14.0000Z,prod-cluster,europe-west1,project123,k8s_cluster,2024-02-21T12:05:44.0000Z
consolidated_event_802_502905,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_802_618466,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,io.k8s.patch,apis/apps/v1/deployments,io.k8s.patch,190.113.248.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/apps/v1/deployments,k8s.io,3,Invalid argument,2024-03-08T22:05:25.0000Z,nf-default,asia-southeast1,project123,k8s_cluster,2024-03-08T22:02:58.0000Z
consolidated_event_803_295478,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_803_289850,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,io.k8s.patch,apis/v1/services,io.k8s.patch,200.237.46.14,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/v1/services,k8s.io,13,Internal error,2024-09-22T18:50:25.0000Z,test-cluster,europe-west1,project123,k8s_cluster,2024-09-22T18:46:15.0000Z
consolidated_event_804_274137,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_804_481243,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,io.k8s.post,apis/batch/v1/jobs,io.k8s.post,21.5.152.40,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/batch/v1/jobs,k8s.io,0,OK,2024-12-18T19:07:27.0000Z,nf-default,us-west1,project123,k8s_cluster,2024-12-18T19:05:00.0000Z
consolidated_event_805_559450,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_805_283130,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.get,apis/networking.k8s.io/v1/networkpolicies,io.k8s.get,156.228.249.164,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/networking.k8s.io/v1/networkpolicies,k8s.io,3,Invalid argument,2024-05-12T17:13:04.0000Z,dev-cluster,europe-west1,project123,k8s_cluster,2024-05-12T17:08:51.0000Z
consolidated_event_806_761891,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_806_780256,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,io.k8s.delete,apis/apps/v1/deployments,io.k8s.delete,138.78.232.9,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/apps/v1/deployments,k8s.io,7,"forbidden: User ""admin@company.com"" cannot delete path ""apis/apps/v1/deployments""",2024-11-04T18:51:34.0000Z,dev-cluster,asia-southeast1,project123,k8s_cluster,2024-11-04T18:50:45.0000Z
consolidated_event_807_916965,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_807_950294,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.post,apis/v1/pods,io.k8s.post,139.211.48.161,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/v1/pods,k8s.io,7,"forbidden: User ""service-account@company.iam.gserviceaccount.com"" cannot post path ""apis/v1/pods""",2024-09-06T07:38:04.0000Z,staging-cluster,us-west1,project123,k8s_cluster,2024-09-06T07:36:45.0000Z
consolidated_event_808_645798,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_808_672531,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,io.k8s.put,global-protect/login.esp,io.k8s.put,239.14.178.20,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,global-protect/login.esp,k8s.io,7,"forbidden: User ""user@company.com"" cannot put path ""global-protect/login.esp""",2024-02-24T08:59:52.0000Z,prod-cluster,us-west1,project123,k8s_cluster,2024-02-24T08:54:58.0000Z
consolidated_event_809_805448,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_809_129020,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,io.k8s.patch,global-protect/login.esp,io.k8s.patch,174.179.228.83,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",global-protect/login.esp,k8s.io,7,"forbidden: User ""system:anonymous"" cannot patch path ""global-protect/login.esp""",2024-11-08T00:42:10.0000Z,dev-cluster,us-west1,project123,k8s_cluster,2024-11-08T00:40:30.0000Z
consolidated_event_810_741355,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_810_710744,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.patch,global-protect/login.esp,io.k8s.patch,250.31.34.194,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,global-protect/login.esp,k8s.io,3,Invalid argument,2024-10-20T04:38:51.0000Z,test-cluster,us-west1,project123,k8s_cluster,2024-10-20T04:34:34.0000Z
consolidated_event_811_185343,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_811_734713,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,io.k8s.delete,apis/v1/services,io.k8s.delete,106.101.230.43,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/v1/services,k8s.io,3,Invalid argument,2024-04-01T18:00:20.0000Z,prod-cluster,us-central1,project123,k8s_cluster,2024-04-01T17:56:09.0000Z
consolidated_event_812_588334,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_812_760251,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.post,apis/v1/pods,io.k8s.post,123.128.155.120,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/v1/pods,k8s.io,0,OK,2024-05-21T23:18:30.0000Z,prod-cluster,asia-southeast1,project123,k8s_cluster,2024-05-21T23:13:48.0000Z
consolidated_event_813_309791,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_813_867034,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,io.k8s.post,apis/rbac.authorization.k8s.io/v1/roles,io.k8s.post,76.237.70.77,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/rbac.authorization.k8s.io/v1/roles,k8s.io,3,Invalid argument,2024-08-08T01:00:36.0000Z,prod-cluster,europe-west1,project123,k8s_cluster,2024-08-08T00:57:49.0000Z
consolidated_event_814_786682,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_814_859960,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.patch,apis/v1/pods,io.k8s.patch,139.183.196.168,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",apis/v1/pods,k8s.io,7,"forbidden: User ""service-account@company.iam.gserviceaccount.com"" cannot patch path ""apis/v1/pods""",2024-08-07T04:00:36.0000Z,dev-cluster,us-central1,project123,k8s_cluster,2024-08-07T03:57:36.0000Z
